Description,Price,Rating,Review Count,Url
"Micropack Wireless USB-C & USB-A Dual Mode Switchable Mouse for Windows & MacOS, Multi Device Type-C USB Mouse Ergonomic with Matte Finish for MacBook, Laptops, PC Computer, Tablets and Phones, Blue",$9.99,3.5 out of 5 stars,(27),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A04369562QYDJBLRYKZ6K&qualifier=1673328846&id=1343490858442404&widgetName=sp_btf&url=%2FMicropack-Wireless-Switchable-Ergonomic-Computer%2Fdp%2FB0B4JCGKD5%2Fref%3Dsr_1_134_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328846%26sr%3D8-134-spons%26psc%3D1
"XVX G705 Wired Gaming Mouse, RGB Backlit PC Gaming Mouse with Adjustable 12000DPI/7 Programmable Buttons, Gamer Computer USB Mouse for Windows Mac Laptop PC, Coral Sea Theme",$25.99,4.6 out of 5 stars,(61),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A0933952J5URGQPZU3JF&qualifier=1673328848&id=6025979187698974&widgetName=sp_atf_next&url=%2FBacklit-Adjustable-12000DPI-Programmable-Computer%2Fdp%2FB09Y5KP7XH%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328848%26sr%3D8-129-spons%26psc%3D1
"OIAMIK Gaming Mouse Pad Large, Mousepad Desk Mat XL Keyboard and Mouse Pad with Lighting Modes, RGB Mouse Pads for Laptop Computer Work PC Games 800 x 300mm / 31.5 x 11.8in (X-Large)",$29.99,4.5 out of 5 stars,(295),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A03215152FOJ007ZT1SVL&qualifier=1673328848&id=6025979187698974&widgetName=sp_atf_next&url=%2FGlorious-Mousepad-Keyboard-Lighting-Computer%2Fdp%2FB08SJQKCD6%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328848%26sr%3D8-130-spons%26psc%3D1
"TENMOS T12 Wireless Gaming Mouse Rechargeable, 2.4G Silent Optical Wireless Computer Mice with Changeable LED Light Compatible with Laptop PC, 7 Buttons, 3 Adjustable DPI (Starry Black)",$16.99,4.3 out of 5 stars,"(4,114)",https://www.amazon.com/TENMOS-Rechargeable-Changeable-Compatible-Adjustable/dp/B07RM2MML2/ref=sr_1_131?keywords=gaming+mouse&qid=1673328848&sr=8-131
HXSJ USB Wired Gaming Mouse Supports Macro Programming Honeycomb Light Macro Mouse with 7 Buttons RGB Backlight up to 8000 DPI Ergonomics is Suitable for Mac Laptop Accessories PC Black,$8.98,4.1 out of 5 stars,(20),https://www.amazon.com/HXSJ-Programming-Honeycomb-Ergonomics-Accessories/dp/B08QZC4G2R/ref=sr_1_132?keywords=gaming+mouse&qid=1673328848&sr=8-132
"MSI Clutch GM08 Gaming Mouse, 4200 DPI, Optical Sensor, 3 Adjustable Weights, Red LED Lighting, Symmetrical Design",$16.89,4.7 out of 5 stars,"(2,283)",https://www.amazon.com/MSI-Clutch-GM08-Optical-Gaming/dp/B08DDLMGCY/ref=sr_1_133?keywords=gaming+mouse&qid=1673328848&sr=8-133
Razer Orochi V2 Mobile Wireless Gaming Mouse: Ultra Lightweight - 2 Wireless Modes - Up to 950hrs Battery Life - Mechanical Mouse Switches - 5G Advanced 18K DPI Optical Sensor - White (Renewed),$34.95,4.4 out of 5 stars,(184),https://www.amazon.com/Razer-Orochi-Mobile-Wireless-Gaming/dp/B0953V1TXF/ref=sr_1_134?keywords=gaming+mouse&qid=1673328848&sr=8-134
"ASUS ROG Keris Wireless EVA Edition Gaming Mouse, Tri-Mode connectivity (2.4GHz RF, Bluetooth, Wired), 16000 DPI Sensor, 7 programmable Buttons, PBT, hot-swappable Switch sockets, Paracord Cable",$119.99,5.0 out of 5 stars,(18),https://www.amazon.com/ASUS-ROG-EVA-connectivity-hot-swappable/dp/B0B64TVMLP/ref=sr_1_135?keywords=gaming+mouse&qid=1673328848&sr=8-135
"Pulsar Gaming Gears X2 Wireless Gaming Mouse, Ultra Lightweight 1.94 oz (56 g), Symmetrical, 2.4 Ghz 1 ms, 26000 DPI, Optical Sensor PAW3395, TTC Gold Encoder (Medium, Wireless, Black)",$95.00,3.9 out of 5 stars,(303),https://www.amazon.com/Pulsar-Gaming-Gears-Lightweight-Symmetrical/dp/B0B9N2F3BF/ref=sr_1_136?keywords=gaming+mouse&qid=1673328848&sr=8-136
"Gaming Keyboard and Mouse Combo, K1 LED Rainbow Backlit Keyboard with 104 Key Computer PC Gaming Keyboard for PC/Laptop(White)",$29.99,4.6 out of 5 stars,"(11,775)",https://www.amazon.com/Gaming-Keyboard-Rainbow-Backlit-Computer/dp/B07W6ZTMWP/ref=sr_1_137?keywords=gaming+mouse&qid=1673328848&sr=8-137
RGB Gaming Mouse Pad Anime Dragon Mousepad Mat LED with 15 Lighting Modes for Computer 31.5 X 12 Inch (Red),$18.99,4.7 out of 5 stars,"(3,359)",https://www.amazon.com/Gaming-Lighting-Surface-Waterproof-Computer/dp/B0835672G7/ref=sr_1_138?keywords=gaming+mouse&qid=1673328848&sr=8-138
"SteelSeries Aerox 3 Wireless - Super Light Gaming Mouse - 18,000 CPI TrueMove Air Optical Sensor - Ultra-lightweight 68g Water Resistant Design - 200 Hour Battery Life – Onyx",$73.98,4.4 out of 5 stars,(771),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A06065013FLLD2VTTAXX3&qualifier=1673328848&id=6025979187698974&widgetName=sp_mtf&url=%2FSteelSeries-Aerox-Wireless-Ultra-Lightweight-Resistant%2Fdp%2FB09KMCYKHR%2Fref%3Dsr_1_139_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328848%26sr%3D8-139-spons%26psc%3D1
"MAGIC-REFINER Wired Lightweight Gaming Mouse, 69g Ultralight Honeycomb Shell, RGB Chroma Backlit, 6400 DPI Optical Sensor, Ergonomic 6 Programmable Buttons for E-Sports,Laptop,PC,Mac Gamer",$21.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A06559642KQWP0E6K0TRG&qualifier=1673328848&id=6025979187698974&widgetName=sp_mtf&url=%2FMAGIC-REFINER-Lightweight-Ultralight-Honeycomb-Programmable%2Fdp%2FB0BPBWCL46%2Fref%3Dsr_1_140_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328848%26sr%3D8-140-spons%26psc%3D1
"Razer DeathAdder Essential (2021) - Wired Gaming Mouse (Optical Sensor, 6400 DPI, 5 Programmable Buttons, Ergonomic Form Factor) Black",$40.37,4.4 out of 5 stars,"(4,869)",https://www.amazon.com/Razer-DeathAdder-Essential-programmable-Mechanical/dp/B092R5MCB3/ref=sr_1_141?keywords=gaming+mouse&qid=1673328848&sr=8-141
"Gaming Mouse with 5 D Rocker, TRELC Ergonomic Mouse with 10000 DPI/11 Programmable Buttons, RGB Vertical Gaming Mice Wired for PC/Laptop/E-Sports/Gamer (Black)",$28.99,4.3 out of 5 stars,"(1,440)",https://www.amazon.com/Ergonomic-Programmable-Buttons-Vertical-PC-Sports/dp/B07THFMNQ2/ref=sr_1_142?keywords=gaming+mouse&qid=1673328848&sr=8-142
"Logitech G502 Hero High Performance Gaming Mouse Special Edition, Hero 16K Sensor, 16 000 DPI, RGB, Adjustable Weights, 11 Programmable Buttons, On-Board Memory, PC/Mac - Black/White",$44.99,4.6 out of 5 stars,"(10,228)",https://www.amazon.com/Logitech-Performance-Special-Adjustable-Programmable/dp/B07W7MQMD9/ref=sr_1_143?keywords=gaming+mouse&qid=1673328848&sr=8-143
"Logitech G MX518 Gaming Mouse Hero 25K Sensor, 25,600 DPI, ARM-Processor, 8 Programmable Buttons - Black/Grey",$28.00,4.4 out of 5 stars,"(1,120)",https://www.amazon.com/Logitech-MX518-Gaming-Grade-Optical-Mouse/dp/B07NDVF9V7/ref=sr_1_144?keywords=gaming+mouse&qid=1673328848&sr=8-144
"Niceon Wireless Gaming Mouse RGB Backlit, Rechargeable, 9 Programmable Buttons, Ergonomic Mouse for PC Laptop Gamer",$26.99,4.5 out of 5 stars,(373),https://www.amazon.com/Niceon-Wireless-Rechargeable-Programmable-Ergonomic/dp/B0912Z1VLH/ref=sr_1_145?keywords=gaming+mouse&qid=1673328848&sr=8-145
Logitech G533 Wireless Gaming Headset + Logitech G305 Lightspeed Wireless Gaming Mouse + Logitech G613 Lightspeed Wireless Mechanical Gaming Keyboard,$172.97,4.2 out of 5 stars,"(8,981)",https://www.amazon.com/Logitech-Wireless-Lightspeed-Mechanical-Keyboard/dp/B0B5KJJKQX/ref=sr_1_146?keywords=gaming+mouse&qid=1673328848&sr=8-146
"Glorious Model I Ergonomic Matte White Gaming Mouse - 9 Programmable Buttons, 9 Button Configurations, Ultralight Weight, CORE RGB Lighting, 19000 DPI (MOBA, MMO, Battle Royale)",$59.99,4.5 out of 5 stars,(48),https://www.amazon.com/Glorious-Model-Ergonomic-Matte-Gaming/dp/B0B63YG8XC/ref=sr_1_147?keywords=gaming+mouse&qid=1673328848&sr=8-147
"Lightweight Wireless Gaming Mouse, UHURU WM-08 Rechargeable Computer Mouse with Honeycomb Shell, 11 Led Light Modes, 4 Adjustable DPI, 2.4GHz Wireless RGB Mouse, Compatible with Mac, Windows",$16.99,4.3 out of 5 stars,(566),https://www.amazon.com/Lightweight-Rechargeable-Honeycomb-Adjustable-Ergonomic/dp/B09CH544LN/ref=sr_1_148?keywords=gaming+mouse&qid=1673328848&sr=8-148
"STOGA 2.4G Wireless Mouse, Rechargeable Computer Mouse, Wireless Gaming Mouse with 2.4 GHz Transmission Technology, 3 Adjustable DPI, USB Receiver, PC Gaming Mice for Kid Girl Gift, Pink Gaming Mouse",$19.99,4.2 out of 5 stars,(247),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A090787232NLKTSIYYFL8&qualifier=1673328848&id=6025979187698974&widgetName=sp_btf&url=%2FSTOGA-Rechargeable-Transmission-Technology-Adjustable%2Fdp%2FB09KV1Z2HZ%2Fref%3Dsr_1_149_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328848%26sr%3D8-149-spons%26psc%3D1
"Logitech G502 X Wired Gaming Mouse - LIGHTFORCE hybrid optical-mechanical primary switches, HERO 25K gaming sensor, compatible with PC - macOS/Windows - White",$69.99,4.6 out of 5 stars,(349),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A03410572AV6RF4HLQJR4&qualifier=1673328848&id=6025979187698974&widgetName=sp_btf&url=%2FLogitech-Wired-Gaming-Mouse-Optical-Mechanical%2Fdp%2FB0943J7HJG%2Fref%3Dsr_1_150_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328848%26sr%3D8-150-spons%26psc%3D1
OIAMIK RGB Mouse Pad Gaming Non-Slip Rubber Base Gaming Mousepad Small with 12 Lighting Modes LED Mouse Pads for Home Office Laptop Computer Black 250 X 300mm / 11.8 X 9.8 Inches,$27.99,4.5 out of 5 stars,(295),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A02372481L9SEYGJIDMG5&qualifier=1673328849&id=6717368304958085&widgetName=sp_atf_next&url=%2FGaming-Non-Slip-Mousepad-Lighting-Computer%2Fdp%2FB08SJQF7SW%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328849%26sr%3D8-145-spons%26psc%3D1
"seenda Wired Gaming Mouse, LED Gaming Mouse with Interchangable Side Plate, 10000 DPI Programmable Macros and Customizable MMO Computer Gaming Mice with Side Buttons - Rose Pink",$39.99,4.2 out of 5 stars,(9),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A00614341A8TFAWCHC05S&qualifier=1673328849&id=6717368304958085&widgetName=sp_atf_next&url=%2Fseenda-Interchangable-Programmable-Customizable-Computer%2Fdp%2FB0BCGPHZ87%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328849%26sr%3D8-146-spons%26psc%3D1
"Cooler Master MM711 RGB-LED Lightweight 60g Wired Gaming Mouse - 16000 DPI Optical Sensor, 20 Million Click Omron Switches, Smooth Glide PTFE Feet, and Ambidextrous Honeycomb Shell - Matte Black",$29.99,4.5 out of 5 stars,"(3,006)",https://www.amazon.com/Cooler-Master-RGB-LED-Lightweight-Gaming/dp/B07ZGG7GSY/ref=sr_1_147?keywords=gaming+mouse&qid=1673328849&sr=8-147
"Gaming Keyboard and Mouse Combo,88 Keys Compact Rainbow Backlit Mechanical Feel Keyboard,RGB Backlit 6400 DPI Lightweight Gaming Mouse with Honeycomb Shell for Windows PC Gamers (Blue)",$31.99,4.4 out of 5 stars,(677),https://www.amazon.com/Keyboard-Compact-Mechanical-Lightweight-Honeycomb/dp/B08T6XL5XP/ref=sr_1_148?keywords=gaming+mouse&qid=1673328849&sr=8-148
Logitech G203 Prodigy RGB Wired Gaming Mouse – Black,$39.99,4.6 out of 5 stars,"(7,095)",https://www.amazon.com/Logitech-Prodigy-Wired-Gaming-Mouse/dp/B01M26YUKO/ref=sr_1_149?keywords=gaming+mouse&qid=1673328849&sr=8-149
HK GAMING Mira M Ultra Lightweight RGB Gaming Mouse | Honeycomb Shell | 63 Grams | max 12000 cpi | USB Wired | 6 programmable Buttons | On-Board Memory | Anti Slip Grips | Mira-M Monza,$47.99,4.5 out of 5 stars,"(2,783)",https://www.amazon.com/HK-Gaming-Ultra-Lightweight-Honeycomb/dp/B08D3YGMWV/ref=sr_1_150?keywords=gaming+mouse&qid=1673328849&sr=8-150
"Lightweight Gaming Mouse,Rechargeable Wireless Gaming Mouse with USB Receiver RGB Backlight Computer Mouse for Laptop PC",$21.99,4.2 out of 5 stars,(880),https://www.amazon.com/Lightweight-Honeycomb-Rechargeable-Wireless-Backlight/dp/B08DWR9LWC/ref=sr_1_151?keywords=gaming+mouse&qid=1673328849&sr=8-151
"LTC MKM051 MMO Gaming Mouse, 10 Programmable Buttons, 7200 DPI, Wired RGB Mouse Ergonomic Natural Grip Build, 5 Side Macro Keys, Software Supports DIY Keybinds & Backlit, Black",$26.99,4.7 out of 5 stars,(5),https://www.amazon.com/LTC-Programmable-Ergonomic-Software-Supports/dp/B0BLNKMRJ1/ref=sr_1_152?keywords=gaming+mouse&qid=1673328849&sr=8-152
"One Hand RGB Gaming Keyboard and Backlit Mouse Combo,USB Wired Rainbow Letters Glow Single Hand Mechanical Feeling Keyboard with Wrist Rest Support, Gaming Keyboard Set for Game",$23.99,4.3 out of 5 stars,"(2,235)",https://www.amazon.com/Keyboard-Backlit-Rainbow-Letters-Mechanical/dp/B07YFNW54T/ref=sr_1_153?keywords=gaming+mouse&qid=1673328849&sr=8-153
"Wired Gaming Mouse, RGB Mouse [Breathing RGB LED] , Gaming Mouse USB [Plug Play] , 7 Programmable Buttons, High-Precision Adjustable 6 DPI, Ergonomic Mouse Wired for Windows/PC/Mac/Laptop Gamer",$9.99,4.5 out of 5 stars,"(1,358)",https://www.amazon.com/TECKNET-Programmable-Ergonomic-Backlight-Adjustable/dp/B00CSTJIWM/ref=sr_1_154?keywords=gaming+mouse&qid=1673328849&sr=8-154
"ELECOM EX-G Trackball Mouse, 2.4GHz Wireless, Thumb Control, Sculpted Ergonomic Design, 6-Button Function with Smooth Tracking, Ergonomic Design, Optical Gaming Sensor, Windows11, macOS (M-XT3DRBK)",$34.99,4.2 out of 5 stars,"(6,608)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A10314002GFH4TFSW3P83&qualifier=1673328849&id=6717368304958085&widgetName=sp_mtf&url=%2FELECOM-M-XT3DRBK-Wireless-Trackball-6-Button%2Fdp%2FB016QCPNUW%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328849%26sr%3D8-155-spons%26psc%3D1
"Uiosmuph LED Wireless Mouse, G12 Slim Rechargeable Wireless Silent Mouse, 2.4G Portable USB Optical Wireless Computer Mice with USB Receiver and Type C Adapter (Black)",$13.99,4.4 out of 5 stars,"(54,922)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A03012012D2N2QK7BGCAX&qualifier=1673328849&id=6717368304958085&widgetName=sp_mtf&url=%2FWireless-Uiosmuph-Rechargeable-Portable-Computer%2Fdp%2FB082M9D31R%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328849%26sr%3D8-156-spons%26psc%3D1
"HOTLIFE LED Wireless Mouse, Slim Rechargeable Silent Bluetooth Mouse, Portable USB Optical 2.4G Wireless Bluetooth Two Mode Computer Mice with USB Receiver and Type C Adapter(Silver)",$7.99,4.4 out of 5 stars,"(4,633)",https://www.amazon.com/Wireless-Rechargeable-Bluetooth-Portable-Computer/dp/B0B2577LLV/ref=sr_1_157?keywords=gaming+mouse&qid=1673328849&sr=8-157
"Razer Gigantus v2 Cloth Gaming Mouse Pad (Medium): Thick, High-Density Foam - Non-Slip Base - Classic Black",$9.99,4.7 out of 5 stars,"(8,766)",https://www.amazon.com/Razer-Gigantus-Cloth-Gaming-Medium/dp/B088539GLT/ref=sr_1_158?keywords=gaming+mouse&qid=1673328849&sr=8-158
"SteelSeries Rival 600 - Gaming Mouse - 12,000 CPI TrueMove3+ Dual Optical Sensor - 0.05 Lift-Off Distance - Weight System",$69.99,4.5 out of 5 stars,"(11,063)",https://www.amazon.com/SteelSeries-Rival-600-TrueMove3-Lift-Off/dp/B078W926JQ/ref=sr_1_159?keywords=gaming+mouse&qid=1673328849&sr=8-159
Gaming Keyboard and Mouse Combo - Glorious GMMK 87% Percent Backlit RGB TKL Mechanical Keyboard (White Ice) + Model O Wireless Gaming RGB Matte White Mouse,$139.00,4.9 out of 5 stars,(14),https://www.amazon.com/Gaming-Keyboard-Mouse-Combo-Mechanical/dp/B09X23WTHX/ref=sr_1_160?keywords=gaming+mouse&qid=1673328849&sr=8-160
"CHONCHOW RGB Gaming Mouse and Keyboard, 87 Keys TKL Gaming Keyboard and Mouse Combo, Wired LED Rainbow Backlit Keyboard 800-3200 DPI RGB Mouse, Keyboard and Mouse Gaming for PS4 Xbox PC Laptop Mac",$20.39,4.3 out of 5 stars,"(1,972)",https://www.amazon.com/Keyboard-CHONCHOW-Rainbow-Backlit-Windows/dp/B07YHSTNJP/ref=sr_1_161?keywords=gaming+mouse&qid=1673328849&sr=8-161
Razer Gaming Mouse Bungee V3: Drag-Free Wired Mouse Support - for Esports-Level Performance - Weighted Base - Anti-Slip Feet - Classic Black (RC21-01560100-R3U1),$19.99,4.8 out of 5 stars,"(9,269)",https://www.amazon.com/Razer-Gaming-Mouse-Bungee-RC21-01560100-R3U1/dp/B08HCKR6BR/ref=sr_1_162?keywords=gaming+mouse&qid=1673328849&sr=8-162
"SteelSeries Rival 100, Optical Gaming Mouse - Alchemy Gold",$16.49,4.5 out of 5 stars,"(2,563)",https://www.amazon.com/SteelSeries-Rival-Optical-Gaming-Mouse/dp/B015WKY1BG/ref=sr_1_163?keywords=gaming+mouse&qid=1673328849&sr=8-163
"Wired Gaming Keyboard and Mouse Headset Combo,Rainbow LED Backlit Wired Keyboard,Over Ear Headphone with Mic,Rainbow Backlit Gaming Mice,Mouse Pad,for PC,Laptop,Mac,PS4,Xbox(Black)",$41.99,4.5 out of 5 stars,(108),https://www.amazon.com/Keyboard-Headset-Rainbow-Backlit-Headphone/dp/B096LYYXWS/ref=sr_1_164?keywords=gaming+mouse&qid=1673328849&sr=8-164
"KKUOD Wired Mouse with Ergonomic Design Reduces Hand Fatigue Muscle Strain, Silent USB Computer Mouse, 1600 DPI Office and Home Mice (Black, Wired)",$9.99,4.6 out of 5 stars,"(2,895)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0027294KU78BLNC7YQ7&qualifier=1673328849&id=6717368304958085&widgetName=sp_btf&url=%2FCloseable-Streaming-Breathing-KKUOD-Ergonomic%2Fdp%2FB09GK8KC7H%2Fref%3Dsr_1_165_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328849%26sr%3D8-165-spons%26psc%3D1%26smid%3DA2ENFCJCNA4N7E
"Ludvruly Wireless Charging Gaming Mouse Pad 15W,Equipped 18W Power Adapter & Wrist Rest for Computer Keyboard, Extended Large RGB Gaming Mousepad with LED Lighting,31.88""X12.2""",$39.99,4.5 out of 5 stars,(15),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A029048731YMSNRUJVUKQ&qualifier=1673328849&id=6717368304958085&widgetName=sp_btf&url=%2FLudvruly-Wireless-Charging-Gaming-Mouse%2Fdp%2FB0BLZ7Q59W%2Fref%3Dsr_1_166_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328849%26sr%3D8-166-spons%26psc%3D1
"Niceon Wireless Gaming Mouse RGB Backlit, Rechargeable, 9 Programmable Buttons, Ergonomic Mouse for PC Laptop Gamer",$26.99,4.5 out of 5 stars,(373),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A01842602XBUK97E627RC&qualifier=1673328852&id=7819524396428467&widgetName=sp_atf_next&url=%2FNiceon-Wireless-Rechargeable-Programmable-Ergonomic%2Fdp%2FB0912Z1VLH%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328852%26sr%3D8-161-spons%26psc%3D1
ZADEZ Gaming Mouse G-156M Wired Gaming Mouse for Gamer - Silicone Rubber on Both Sides - 11 Modes of Lighting Effects - Durability of Buttons up to 20 Million clicks - 7200 DPI for PC Laptop,$22.99,5.0 out of 5 stars,(1),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A081822237GFJ6U13HRTN&qualifier=1673328852&id=7819524396428467&widgetName=sp_atf_next&url=%2FZADEZ-Gaming-Mouse-G-156M-Wired%2Fdp%2FB09M3MCJZ2%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328852%26sr%3D8-162-spons%26psc%3D1
SteelSeries Aerox 5 - Lightweight Gaming Mouse - 18000 CPI -- TrueMove Air Optical Sensor - Ultra-Lightweight Water Resistant Design - Universal USB-C Connectivity (Renewed),$54.00,4.6 out of 5 stars,(26),https://www.amazon.com/SteelSeries-Aerox-Lightweight-Ultra-Lightweight-Resistant-Connectivity/dp/B09Z2YLYRS/ref=sr_1_163?keywords=gaming+mouse&qid=1673328852&sr=8-163
"GK-XLI Gaming Mouse Wired, RGB Computer Gaming USB Mouse Wired with Chroma Backlight Mode, Adjustable High-Precision DPI Ergonomic PC Gaming Mice for Gamer, RGB Light Wired Mouse for Laptop",$9.99,4.2 out of 5 stars,(27),https://www.amazon.com/GK-XLI-Backlight-Adjustable-High-Precision-Ergonomic/dp/B0BNWLCM36/ref=sr_1_164?keywords=gaming+mouse&qid=1673328852&sr=8-164
"Logitech G402 Optical Gaming Mouse Hyperion Fury USB 8 Buttons, 910-004067 (Hyperion Fury USB 8 Buttons)",$49.00,4.6 out of 5 stars,"(5,641)",https://www.amazon.com/Logitech-Optical-Hyperion-buttons-910-004067/dp/B00L8VNQ88/ref=sr_1_165?keywords=gaming+mouse&qid=1673328852&sr=8-165
Corsair M55 RGB PRO Multi-Grip Gamer Mouse with Ambidextrous Design Black - CH-9308011-NA,$24.49,4.5 out of 5 stars,(441),https://www.amazon.com/CORSAIR-M55-RGB-PRO-Multi-Grip/dp/B07VFSP226/ref=sr_1_166?keywords=gaming+mouse&qid=1673328852&sr=8-166
"Pink Wired Gaming Mouse,Silent Computer Mouse with RGB Color Backlit,7 Programmable Buttons,Up to 4800 DPI,Ergonomic USB Wired mice,Optical Mouse for Laptop,Computer,PC",$15.99,4.5 out of 5 stars,"(3,746)",https://www.amazon.com/Computer-Backlit-Programmable-Buttons-Ergonomic/dp/B0BGHVWWHY/ref=sr_1_167?keywords=gaming+mouse&qid=1673328852&sr=8-167
Razer DeathAdder V3 Pro Wireless Gaming Mouse: 63g Ultra Lightweight - Focus Pro 30K Optical Sensor - Fast Optical Switches Gen-3 - HyperSpeed Wireless - 5 Programmable Buttons - 90 Hr Battery - Black,$149.99,4.6 out of 5 stars,(293),https://www.amazon.com/Razer-DeathAdder-Wireless-Gaming-Mouse/dp/B0B6XZLNHQ/ref=sr_1_168?keywords=gaming+mouse&qid=1673328852&sr=8-168
"SteelSeries Rival 650 Quantum Wireless Gaming Mouse - Rapid Charging Battery - 12, 000 Cpi Truemove3+ Dual Optical Sensor - Low 0.5 Lift-Off Distance - 256 Weight Configurations - 8 Zone RGB Lighting",$69.43,4.5 out of 5 stars,"(1,830)",https://www.amazon.com/SteelSeries-Rival-Quantum-Wireless-Gaming/dp/B07HCXFQ8P/ref=sr_1_169?keywords=gaming+mouse&qid=1673328852&sr=8-169
KLIM Blaze Pro Rechargeable Wireless Gaming Mouse with Charging Dock RGB + High-Precision Sensor and Long-Lasting Battery + Up to 6000 DPI + Great PC Gaming Mouse Wireless 2022 - White,$45.97,4.6 out of 5 stars,(562),https://www.amazon.com/KLIM-Rechargeable-Wireless-High-Precision-Long-Lasting/dp/B09QCX9Y12/ref=sr_1_170?keywords=gaming+mouse&qid=1673328852&sr=8-170
"NACODEX AJ120 Blue Gaming Mouse Programmable 6 Buttons, 4 Adjustable DPI Up to 8000 for Window PC Gamer with Electroplating Wings Design",$18.99,4.6 out of 5 stars,(63),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A03640292J0WCLADE08QO&qualifier=1673328852&id=7819524396428467&widgetName=sp_mtf&url=%2FNACODEX-AJ120-Programmable-Adjustable-Electroplating%2Fdp%2FB09QXHY8FW%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328852%26sr%3D8-171-spons%26psc%3D1
"DeLUX Wireless Vertical Ergonomic Mouse, with 1000mAh Rechargeable Battery, 6 Programmable Buttons, Multi-Device Connection, 5 Adjustable DPI (800-4000) and OLED Power Display (MV6DB-White)",$39.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A05872622H7EXO30YBTXA&qualifier=1673328852&id=7819524396428467&widgetName=sp_mtf&url=%2FDeLUX-Rechargeable-Programmable-Multi-Device-MV6DB-White%2Fdp%2FB0B71595R4%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328852%26sr%3D8-172-spons%26psc%3D1
"60% Gaming Keyboard and Mouse Combo Samll Mini RGB Backlight Mechanical Feeling and Mechanical RGB Honeycomb Optical Mouse,Gaming Mouse pad for Gamers and Typists",$32.99,4.1 out of 5 stars,(661),https://www.amazon.com/Keyboard-Backlight-Mechanical-Feeling-Honeycomb/dp/B09DP7X334/ref=sr_1_173?keywords=gaming+mouse&qid=1673328852&sr=8-173
